YEAR,ST_CASE,NUM_PEDS,PERSONS,HOUR,ROAD_NAME,MILE_MARKER,SCH_BUS,DEATHS,MOD_YEAR,DR_DRINK,HIT_RUN
2004,10409,0,3,14,US-1,61.351377018043685,0,1,1999.0,0,0
2004,10410,0,3,19,SR-81,61.351377018043685,0,2,1993.0,1,0
2004,10410,0,3,19,SR-81,61.351377018043685,0,0,1998.0,0,0
2004,10411,1,2,1,US-17,61.351377018043685,0,2,1989.0,0,0
2004,10411,1,2,1,US-17,61.351377018043685,0,0,2000.0,0,0
2004,10412,0,2,9,SR-804,61.351377018043685,0,1,1993.0,1,0
2004,10413,0,4,3,I-95,61.351377018043685,0,1,1999.0,0,0
2004,10413,0,4,3,I-95,61.351377018043685,0,0,2004.0,0,0
2004,10414,0,3,21,OLD DIXIE HWY,61.351377018043685,0,1,1996.0,1,0
2004,10415,0,1,13,AIRPORT RD,61.351377018043685,0,1,2000.0,1,0
2004,10416,0,1,22,77TH ST,61.351377018043685,0,1,1987.0,0,0
2004,10417,0,1,8,GARDEN RD,61.351377018043685,0,1,1999.0,0,0
2004,10418,0,1,11,882,6.0,0,1,2000.0,0,0
2004,10419,1,8,6,I-75 (SR 401),98.0,0,1,2002.0,0,0
2004,10420,1,2,18,SR-121,125.0,0,1,2003.0,0,0
2004,10421,0,1,16,115,4.0,0,1,2001.0,0,0
2004,10421,0,1,16,115,4.0,0,0,2004.0,0,0
2004,10422,0,9,19,SR-38,192.0,0,1,2003.0,0,0
2004,10422,0,9,19,SR-38,192.0,0,0,1999.0,0,0
2004,10423,0,1,3,I-75 (SR 401),35.0,0,1,1990.0,0,0
2004,10424,0,1,14,US-23 (SR 13),63.0,0,0,2004.0,0,0
2004,10424,0,1,14,US-23 (SR 13),63.0,0,1,1999.0,0,0
2004,10425,0,3,18,150,1.0,0,1,1997.0,0,0
2004,10425,0,3,18,150,1.0,0,1,2003.0,0,0
2004,10426,1,2,18,450,16.0,0,1,1998.0,0,0
2004,10426,1,2,18,450,16.0,0,0,1999.0,0,0
2004,10427,0,3,7,I-16 (SR 404),31.0,0,1,1999.0,0,0
2004,10428,0,7,7,SR-140,39.0,0,1,2002.0,1,0
2004,10429,0,1,14,3788,15.0,0,1,1996.0,0,0
2004,10430,0,2,8,SR-4,138.0,0,1,2003.0,0,0
2004,10431,0,2,6,101,4.0,0,1,2003.0,0,0
2004,10432,0,2,7,SR-36,113.0,0,1,1998.0,0,0
2004,10433,0,8,20,467,14.0,0,0,1996.0,0,2
2004,10434,0,4,13,I-95 (SR 405),32.0,0,1,1998.0,0,0
2004,10435,1,2,1,SR-38,4.0,0,1,2000.0,0,0
2004,10436,0,2,5,SR-100,161.0,0,1,2003.0,0,0
2004,10437,0,2,7,SR-60,215.0,0,1,1989.0,1,0
2004,10438,0,1,22,I-85 (SR403),97.0,0,1,1991.0,0,0
2004,10439,0,1,22,SR-225,77.0,0,1,1999.0,0,0
2004,10439,0,1,22,SR-225,77.0,0,0,1997.0,0,0
2004,10440,0,1,13,RAYBON ROCK RD,61.351377018043685,0,2,2000.0,0,0
2004,10441,1,5,5,SR-5 SPUR,3.0,0,0,1997.0,1,0
2004,10441,1,5,5,SR-5 SPUR,3.0,0,1,1989.0,0,0
2004,10442,0,1,18,SR-286,6.0,0,4,1998.0,0,0
2004,10442,0,1,18,SR-286,6.0,0,0,2001.0,0,0
2004,10443,1,2,23,SR-71,22.0,0,1,1991.0,0,0
2004,10444,0,3,22,SR-22,140.0,0,1,2000.0,0,0
2004,10444,0,3,22,SR-22,140.0,0,0,1999.0,0,0
2004,10445,0,1,4,SR-293,19.0,0,1,1995.0,0,0
2004,10446,0,2,20,SR-113,41.0,0,1,1997.0,0,0
2004,10447,0,2,7,1911,3.0,0,1,1995.0,0,0
2004,10447,0,2,7,1911,3.0,0,0,2004.0,0,0
2004,10448,0,1,11,SR-330,32.0,0,1,1988.0,0,0
2004,10448,0,1,11,SR-330,32.0,0,0,1997.0,0,0
2004,10449,0,2,6,SR-125,97.0,0,0,2002.0,0,0
2004,10449,0,2,6,SR-125,97.0,0,0,1999.0,0,0
2004,10449,0,2,6,SR-125,97.0,0,1,1991.0,0,0
2004,10450,0,6,17,SR-89,310.0,0,1,1997.0,0,0
2004,10450,0,6,17,SR-89,310.0,0,0,1994.0,0,0
2004,10451,1,2,14,SR-9,1.0,0,0,2000.0,1,0
2004,10451,1,2,14,SR-9,1.0,0,1,1981.0,0,0
2004,10452,0,3,6,SR-137,231.0,0,0,1984.0,0,0
2004,10452,0,3,6,SR-137,231.0,0,1,1988.0,0,0
2004,10453,0,1,18,SR-52,232.0,0,2,1985.0,0,0
2004,10454,0,4,17,SR-196,205.0,0,1,2000.0,0,0
2004,10455,0,1,11,706,13.0,0,0,2000.0,1,0
2004,10455,0,1,11,706,13.0,0,1,1997.0,0,0
2004,10456,0,2,18,SR-300,122.0,0,1,2001.0,0,0
2004,10457,0,4,18,SR-74,23.0,0,1,1988.0,0,0
2004,10458,0,2,8,SR-9,160.0,0,1,1995.0,0,0
2004,10458,0,2,8,SR-9,160.0,0,0,2003.0,0,0
2004,10458,0,2,8,SR-9,160.0,0,0,2004.0,0,0
2004,10459,0,3,11,SR-3,56.0,0,1,1995.0,0,0
2004,10460,0,1,2,123,21.0,0,3,2002.0,0,0
2004,10460,0,1,2,123,21.0,0,0,1996.0,1,0
2004,10461,0,3,23,SR-166,217.0,0,1,1997.0,0,0
2004,10462,1,2,2,PEACHTREE ST,2.0,0,1,1998.0,0,0
2004,10462,1,2,2,PEACHTREE ST,2.0,0,0,1986.0,0,0
2004,10463,0,2,11,1143,1.0,0,1,1986.0,0,0
2004,10464,0,3,18,SR-124,7.0,0,1,1987.0,1,0
2004,10464,0,3,18,SR-124,7.0,0,0,1995.0,0,0
2004,10465,0,1,14,SR-17,112.0,0,2,1997.0,1,0
2004,10466,0,3,13,SR-92,66.0,0,0,1998.0,0,0
2004,10466,0,3,13,SR-92,66.0,0,1,2003.0,0,0
2004,10467,0,3,12,US-441 (SR 15),11.0,0,0,2002.0,0,2
2004,10468,0,1,17,SR-5,173.0,0,1,1990.0,0,0
2004,10468,0,1,17,SR-5,173.0,0,0,1992.0,0,0
2004,10469,0,1,23,274,34.0,0,1,1998.0,0,0
2004,10470,1,2,14,307,19.0,0,1,1974.0,0,0
2004,10470,1,2,14,307,19.0,0,0,2002.0,1,0
2004,10471,0,1,18,168,28.0,0,1,1995.0,1,0
2004,10471,0,1,18,168,28.0,0,0,1990.0,0,0
2004,10472,0,2,7,SR-150,100.0,0,1,1996.0,0,0
2004,10472,0,2,7,SR-150,100.0,0,0,2000.0,0,0
2004,10473,0,2,18,SR-196,238.0,0,0,2004.0,0,0
2004,10473,0,2,18,SR-196,238.0,0,1,1991.0,0,0
2004,10474,0,2,11,I-75 (SR 401),171.0,0,2,2002.0,0,0
2004,10475,0,2,17,1309,2.0,0,1,1983.0,0,0
2004,10475,0,2,17,1309,2.0,0,0,2000.0,1,0
2004,10476,0,3,10,SR-54,62.0,0,2,2003.0,0,0
2004,10477,0,1,10,997,16.0,0,1,2003.0,0,0
2004,10478,0,4,14,SR-101,49.0,0,1,1980.0,0,0
2004,10478,0,4,14,SR-101,49.0,0,0,2000.0,0,0
2004,10478,0,4,14,SR-101,49.0,0,0,1999.0,0,0
2004,10479,0,2,13,SR-38,123.0,0,1,2001.0,0,0
2004,10480,0,1,15,1514,1.0,0,0,1998.0,0,0
2004,10481,0,3,14,DELOWE DR,5.0,0,0,2001.0,0,0
2004,10481,0,3,14,DELOWE DR,5.0,0,1,1975.0,0,0
2004,10481,0,3,14,DELOWE DR,5.0,0,0,2001.0,0,0
2004,10482,0,1,24,15,63.0,0,1,1991.0,0,0
2004,10483,0,2,9,US-23 (SR 365),47.0,0,1,1986.0,0,0
2004,10484,0,1,3,SR-137,229.0,0,1,2000.0,1,0
2004,10485,0,1,2,SR-5,45.0,0,0,1997.0,0,0
2004,10486,0,3,1,SR-378,19.0,0,1,1993.0,1,0
2004,10487,0,4,9,SR-83,252.0,0,0,1999.0,0,0
2004,10487,0,4,9,SR-83,252.0,0,1,2000.0,0,0
2004,10488,0,2,9,SR-47,85.0,0,2,1996.0,0,0
2004,10489,0,1,14,SR-49,74.0,0,1,2003.0,0,0
2004,10490,0,1,10,130,3.0,0,0,2000.0,0,0
2004,10490,0,1,10,130,3.0,0,0,1994.0,0,0
2004,10490,0,1,10,130,3.0,0,1,1991.0,0,0
2004,10491,0,3,12,SR-24,187.0,0,1,1998.0,0,0
2004,10492,0,1,1,I-20 (SR 402),105.0,0,1,1993.0,0,0
2004,10493,0,3,23,SR-36,181.0,0,1,1996.0,0,0
2004,10494,0,7,20,SR-46,139.0,0,1,1992.0,0,0
2004,10495,0,2,15,142,25.0,0,0,2002.0,0,0
2004,10495,0,2,15,142,25.0,0,1,1982.0,0,0
2004,10496,0,1,4,SR-11,141.0,0,1,1993.0,0,0
2004,10497,0,5,15,SR-133,103.0,0,1,2000.0,0,0
2004,10498,1,3,5,1148,70.0,0,1,1991.0,0,0
2004,10498,1,3,5,1148,70.0,0,0,1998.0,0,0
2004,10498,1,3,5,1148,70.0,0,0,2000.0,0,0
2004,10499,0,3,12,I-20 (SR 402),9.0,0,1,1995.0,0,0
2004,10500,0,2,17,1330,3.0,0,1,2001.0,0,0
2004,10500,0,2,17,1330,3.0,0,0,2001.0,0,0
2004,10501,0,2,15,0052,14.0,0,1,1995.0,1,0
2004,10502,0,8,21,SR-44,86.0,0,1,1999.0,0,0
2004,10503,0,2,17,SR-22,227.0,0,0,1998.0,0,0
2004,10503,0,2,17,SR-22,227.0,0,1,1995.0,0,0
2004,10504,0,1,15,427,39.0,0,1,1990.0,0,0
2004,10504,0,1,15,427,39.0,0,0,2000.0,0,0
2004,10504,0,1,15,427,39.0,0,0,2000.0,0,0
2004,10505,0,2,1,I-285 (SR 407),31.0,0,2,2000.0,0,0
2004,10505,0,2,1,I-285 (SR 407),31.0,0,0,1996.0,0,0
2004,10506,0,2,2,SR-520 BU,109.0,0,1,1997.0,0,0
2004,10507,0,7,12,SR-12,55.0,0,3,1995.0,0,0
2004,10508,0,2,1,I-285 ( SR 407),49.0,0,1,1989.0,0,0
2004,10508,0,2,1,I-285 ( SR 407),49.0,0,0,2001.0,0,0
2004,10509,0,4,3,OAKHAVEN DR,13.0,0,1,1996.0,0,0
2004,10510,0,3,22,50,34.0,0,1,2000.0,0,0
2004,10511,0,1,3,I-285 (SR 407),68.0,0,0,1996.0,0,0
2004,10511,0,1,3,I-285 (SR 407),68.0,0,1,1998.0,0,0
2004,10512,0,2,6,US-27 (SR 1),123.0,0,1,2000.0,0,0
2004,10513,0,1,7,SR-120,185.0,0,1,1999.0,1,0
2004,10514,0,4,12,US-129 (SR 11),91.0,0,1,1996.0,0,0
2004,10514,0,4,12,US-129 (SR 11),91.0,0,0,1993.0,0,0
2004,10515,0,4,7,SR-3,27.0,0,1,1998.0,0,0
2004,10516,0,5,15,SR-98,104.0,0,1,1996.0,0,0
2004,10516,0,5,15,SR-98,104.0,0,0,2004.0,0,0
2004,10517,0,3,15,I-75 (SR 401),18.0,0,1,1993.0,0,0
2004,10518,0,2,15,I-85 (SR 403),197.0,0,1,1997.0,0,0
2004,10520,0,2,17,474,16.0,0,1,2003.0,1,0
2004,10521,0,2,14,106,4.0,0,1,1984.0,0,0
2004,10522,0,4,22,US-280 (SR 30),85.0,0,1,1995.0,0,0
2004,10522,0,4,22,US-280 (SR 30),85.0,0,0,1994.0,1,0
2004,10523,0,3,11,I-20 (SR 402),203.0,0,1,2001.0,0,0
2004,10523,0,3,11,I-20 (SR 402),203.0,0,0,1986.0,0,0
2004,10524,0,4,11,SR-138,12.0,0,1,1993.0,0,0
2004,10524,0,4,11,SR-138,12.0,0,0,1989.0,0,0
2004,10525,0,3,13,SR-60 SPUR,52.0,0,0,1999.0,0,0
2004,10526,0,2,22,6446,4.0,0,1,1991.0,0,0
2004,10526,0,2,22,6446,4.0,0,0,1983.0,0,0
2004,10527,0,1,4,US-1/221 (SR 4),192.0,0,1,1995.0,0,0
2004,10528,0,6,20,I-95 (SR 405),6.0,0,1,1993.0,0,0
2004,10528,0,6,20,I-95 (SR 405),6.0,0,0,2001.0,0,0
2004,10529,0,1,20,SR-240,124.0,0,1,2002.0,0,0
2004,10530,1,2,10,US-84 (SR 38),41.0,0,0,1991.0,0,0
2004,10531,0,2,10,SR-32,13.0,0,1,2004.0,0,0
2004,10531,0,2,10,SR-32,13.0,0,0,2002.0,0,0
2004,10532,0,1,18,73,19.0,0,0,2002.0,0,0
2004,10532,0,1,18,73,19.0,0,1,2004.0,0,0
2004,10533,0,2,16,SR-140,46.0,0,1,1992.0,0,0
2004,10533,0,2,16,SR-140,46.0,0,0,1995.0,0,0
2004,10534,0,1,24,ABERDEEN PKWY,1.0,0,1,1998.0,0,0
2004,10534,0,1,24,ABERDEEN PKWY,1.0,0,0,2004.0,0,0
2004,10535,0,3,18,SR-105,79.0,0,1,1999.0,0,0
2004,10536,0,5,20,SR-60,167.0,0,1,1993.0,0,0
2004,10536,0,5,20,SR-60,167.0,0,0,1991.0,0,0
2004,10537,0,1,6,434,100.0,0,1,2003.0,1,0
2004,10538,0,2,15,SR-53,181.0,0,1,1994.0,0,0
2004,10539,0,7,18,US-280 (SR 27),146.0,0,1,2004.0,0,0
2004,10539,0,7,18,US-280 (SR 27),146.0,0,0,1991.0,0,0
2004,10540,0,2,8,SR-46,117.0,0,1,1996.0,0,0
2004,10541,0,1,2,SR-166,18.0,0,1,1995.0,0,0
2004,10541,0,1,2,SR-166,18.0,0,0,2001.0,0,0
2004,10541,0,1,2,SR-166,18.0,0,0,1997.0,0,0
2004,10542,1,3,10,5238,1.0,0,0,2000.0,0,0
2004,10542,1,3,10,5238,1.0,0,0,2000.0,0,0
2004,10542,1,3,10,5238,1.0,0,0,2003.0,0,0
2004,10542,1,3,10,5238,1.0,0,0,2001.0,0,0
2004,10542,1,3,10,5238,1.0,0,0,1991.0,0,0
2004,10543,1,2,22,SR-74,72.0,0,1,1987.0,0,0
2004,10543,1,2,22,SR-74,72.0,0,0,1991.0,0,0
2004,10544,0,3,15,I-85,183.0,0,2,1999.0,0,0
2004,10545,0,3,18,US-19 (SR 3),183.0,0,1,1991.0,0,0
2004,10545,0,3,18,US-19 (SR 3),183.0,0,0,1995.0,0,0
2004,10546,0,4,21,805,10.0,0,0,2004.0,0,0
2004,10547,0,3,24,I-20 (SR 402),28.0,0,1,1992.0,0,0
2004,10547,0,3,24,I-20 (SR 402),28.0,0,0,1993.0,0,0
2004,10548,1,2,23,SR-93,130.0,0,1,1997.0,0,0
2004,10549,0,3,10,US-129 (SR 11),23.0,0,0,1978.0,0,0
2004,10549,0,3,10,US-129 (SR 11),23.0,0,0,2000.0,0,0
2004,10549,0,3,10,US-129 (SR 11),23.0,0,1,1993.0,0,0
2004,10550,0,1,12,220,60.0,0,1,2003.0,1,0
2004,10551,0,4,9,1945,32.0,0,1,1987.0,1,0
2004,10551,0,4,9,1945,32.0,0,0,1998.0,0,0
2004,10552,0,2,15,SR-74,6.0,0,1,1997.0,0,0
2004,10552,0,2,15,SR-74,6.0,0,0,2003.0,0,0
2004,10552,0,2,15,SR-74,6.0,0,0,2003.0,0,0
2004,10553,0,6,14,SR-2,66.0,0,1,1995.0,1,0
2004,10554,0,2,1,US-23 (SR 87),89.0,0,0,1995.0,0,0
2004,10555,0,3,2,SR-168,85.0,0,0,2002.0,0,0
2004,10555,0,3,2,SR-168,85.0,0,1,2003.0,0,0
2004,10556,0,1,14,433,34.0,0,1,1998.0,0,0
2004,10558,0,2,20,SR-32,170.0,0,1,2003.0,0,0
2004,10558,0,2,20,SR-32,170.0,0,1,1995.0,0,0
2004,10559,0,3,7,393,14.0,0,2,1990.0,0,0
2004,10560,0,3,16,SR-193,240.0,0,1,2001.0,0,0
2004,10561,0,7,21,I-85 (SR 403),255.0,0,1,1994.0,1,0
2004,10561,0,7,21,I-85 (SR 403),255.0,0,0,1995.0,0,0
2004,10562,0,1,20,77,28.0,0,1,2004.0,0,0
2004,10563,0,1,1,SR-47,21.0,0,1,2001.0,0,0
2004,10564,0,1,6,SR-4,19.0,0,1,1993.0,0,0
2004,10564,0,1,6,SR-4,19.0,0,0,2002.0,0,0
2004,10565,0,1,6,US-129 (SR 11),111.0,0,1,2002.0,0,0
2004,10566,0,1,5,I-75 (SR 401),155.0,0,1,1997.0,0,0
2004,10567,0,4,6,814,24.0,0,2,1987.0,1,0
2004,10568,0,1,5,I-20 (SR 402),27.0,0,1,1988.0,0,0
2004,10569,0,2,17,I-75 (SR 401),80.0,0,1,2000.0,0,0
2004,10570,0,1,13,SR-52,186.0,0,1,1999.0,1,0
2004,10571,0,5,17,SR-16,208.0,0,1,1998.0,0,0
2004,10572,0,1,6,62,0.0,0,1,1993.0,1,0
2004,10573,0,3,15,SR-49,93.0,0,1,2003.0,0,0
2004,10573,0,3,15,SR-49,93.0,0,0,2003.0,0,0
2004,10574,0,4,18,204,20.0,0,1,1997.0,0,0
2004,10575,0,9,15,138103,27.0,0,1,1989.0,0,0
2004,10575,0,9,15,138103,27.0,0,0,2000.0,0,0
2004,10576,0,2,17,SR-113,66.0,0,1,1991.0,1,0
2004,10577,0,3,20,US-78 (SR 10),20.0,0,1,1998.0,0,0
2004,10577,0,3,20,US-78 (SR 10),20.0,0,0,2002.0,0,0
2004,10578,1,2,2,I-75,32.0,0,0,1990.0,0,0
2004,10578,1,2,2,I-75,32.0,0,1,1994.0,0,0
2004,10579,0,1,9,SR-151,20.0,0,1,1993.0,0,0
2004,10580,0,4,14,US-29 (SR 8),76.0,0,1,1997.0,0,0
2004,10580,0,4,14,US-29 (SR 8),76.0,0,0,1990.0,0,0
2004,10581,0,2,20,SR-23,112.0,0,1,1985.0,1,0
2004,10582,0,2,6,SR-13,7.0,0,0,2002.0,0,0
2004,10582,0,2,6,SR-13,7.0,0,1,1998.0,0,0
2004,10583,0,3,16,I-85 (SR 403),149.0,0,1,1997.0,1,0
2004,10583,0,3,16,I-85 (SR 403),149.0,0,0,1999.0,0,0
2004,10584,0,3,20,503,13.0,0,0,1998.0,0,0
2004,10585,0,3,24,SR-136,33.0,0,1,1987.0,0,0
2004,10586,0,2,12,146,9.0,0,1,1998.0,0,0
2004,10586,0,2,12,146,9.0,0,0,2000.0,0,0
2004,10587,0,1,17,99999999999999999999,61.351377018043685,0,1,1997.0,0,0
2004,10588,0,2,17,142,37.0,0,1,1994.0,0,0
2004,10588,0,2,17,142,37.0,0,0,1998.0,0,0
2004,10589,0,1,19,SR-347,62.0,0,1,2002.0,1,0
2004,10590,0,2,18,109,15.0,0,1,1996.0,0,0
2004,10591,1,2,3,69705,3.0,0,0,2002.0,0,0
2004,10592,0,1,7,168,46.0,0,1,1997.0,0,0
2004,10592,0,1,7,168,46.0,0,0,1999.0,0,0
2004,10593,0,3,6,US-278 (SR-6),46.0,0,1,1984.0,1,0
2004,10594,0,1,17,3297,5.0,0,1,2004.0,0,0
2004,10594,0,1,17,3297,5.0,0,0,2002.0,0,0
2004,10595,0,4,20,US-19 (SR 3),116.0,0,1,1983.0,0,0
2004,10596,0,1,23,SR-51,39.0,0,1,1993.0,1,0
2004,10597,0,1,23,UNKNOWN,61.351377018043685,0,1,1995.0,0,0
2004,10598,0,5,19,SR-83,181.0,0,1,1997.0,0,0
2004,10599,0,4,12,SR-10,33.0,0,1,2001.0,0,0
2004,10600,0,5,12,SR-17 ALT,20.0,0,1,2000.0,0,0
2004,10600,0,5,12,SR-17 ALT,20.0,0,0,1998.0,0,0
2004,10601,0,4,22,I-95,192.0,0,1,1993.0,0,0
2004,10601,0,4,22,I-95,192.0,0,0,1996.0,0,0
2004,10602,0,1,23,322,54.0,0,0,1998.0,0,0
2004,10602,0,1,23,322,54.0,0,1,1991.0,0,0
2004,10603,0,2,17,SR-17,284.0,0,1,1992.0,0,0
2004,10603,0,2,17,SR-17,284.0,0,1,1992.0,0,0
2004,10604,0,5,9,I-95 (SR-405),12.0,0,0,1999.0,0,0
2004,10604,0,5,9,I-95 (SR-405),12.0,0,1,1994.0,0,0
2004,10604,0,5,9,I-95 (SR-405),12.0,0,0,1989.0,0,0
2004,10605,0,1,24,SR-133,80.0,0,0,2000.0,1,0
2004,10605,0,1,24,SR-133,80.0,0,0,1983.0,0,0
2004,10606,0,3,1,309,22.0,0,1,2004.0,1,0
2004,10607,1,2,19,155,4.0,0,1,1995.0,0,0
2004,10608,0,1,18,SR-5 CONN,13.0,0,1,1995.0,0,0
2004,10609,0,2,2,SR-141,30.0,0,1,1997.0,1,0
2004,10609,0,2,2,SR-141,30.0,0,0,2000.0,0,0
2004,10610,0,1,2,281,7.0,0,1,1981.0,0,0
2004,10611,0,3,13,SR-4,164.0,0,1,2004.0,0,0
2004,10612,0,4,11,SR-10,130.0,0,1,2003.0,0,0
2004,10613,0,2,13,SR-11,123.0,0,1,1995.0,1,0
2004,10614,0,1,2,I-85 (SR 403),283.0,0,1,1984.0,0,0
2004,10614,0,1,2,I-85 (SR 403),283.0,0,0,1998.0,0,0
2004,10615,1,2,19,SR-3,20.0,0,1,1996.0,0,0
2004,10616,0,2,8,13,25.0,0,0,1999.0,0,0
2004,10617,2,3,11,I-20 (SR 402),94.0,0,1,1977.0,1,0
2004,10618,0,3,22,I-75 (SR 401),86.0,0,1,2001.0,0,0
2004,10619,1,6,19,I-75 (SR 401),182.0,0,1,1994.0,0,0
2004,10620,0,4,21,I-285 (SR 407),6.0,0,1,1994.0,0,0
2004,10621,0,2,23,SR-154,230.0,0,2,1999.0,0,0
2004,10622,0,4,24,I-75 (SR 401),30.0,0,1,2002.0,0,0
2004,10622,0,4,24,I-75 (SR 401),30.0,0,0,2004.0,0,0
2004,10623,0,4,12,575,35.0,0,1,2001.0,1,0
2004,10624,0,3,14,WHITE STREET,2.0,0,0,1997.0,0,0
2004,10624,0,3,14,WHITE STREET,2.0,0,1,2002.0,0,0
2004,10625,0,1,4,304,15.0,0,1,1997.0,1,0
2004,10626,0,1,22,233,2.0,0,0,2001.0,0,0
2004,10626,0,1,22,233,2.0,0,1,2001.0,0,0
2004,10627,0,2,3,I-285 (SR 407),50.0,0,0,1998.0,0,2
2004,10628,1,2,19,235303,16.0,0,1,1993.0,1,0
2004,10629,0,3,8,US-23 (SR 365),5.0,0,0,2000.0,0,0
2004,10629,0,3,8,US-23 (SR 365),5.0,0,1,1994.0,0,0
2004,10630,0,4,12,US-441 (SR 15),128.0,0,1,2004.0,0,0
2004,10631,0,3,14,SR-3,184.0,0,1,2002.0,0,0
2004,10632,0,1,18,SR-135,27.0,0,1,1992.0,0,0
2004,10633,0,3,14,SR-309,106.0,0,0,2002.0,0,0
2004,10633,0,3,14,SR-309,106.0,0,1,1990.0,0,0
2004,10634,1,2,15,SR-260,25.0,0,1,2004.0,0,0
2004,10635,0,2,12,SR-57,30.0,0,1,2003.0,0,0
2004,10636,0,1,8,SR-293,168.0,0,1,1996.0,0,0
2004,10636,0,1,8,SR-293,168.0,0,0,1991.0,0,0
2004,10637,0,3,7,SR-515,55.0,0,1,2002.0,1,0
2004,10638,0,1,6,I-75 (SR 401),179.0,0,0,1991.0,0,0
2004,10638,0,1,6,I-75 (SR 401),179.0,0,1,1991.0,0,0
2004,10639,0,1,2,SR-5,58.0,0,1,2002.0,0,0
2004,10640,0,2,11,SR-56,57.0,0,1,1999.0,0,0
2004,10641,0,4,20,SR-38,131.0,0,0,2000.0,0,0
2004,10641,0,4,20,SR-38,131.0,0,1,1990.0,0,0
2004,10642,1,5,23,SR-38,81.0,0,0,1996.0,0,0
2004,10642,1,5,23,SR-38,81.0,0,1,2002.0,0,0
2004,10643,0,2,17,SR-26,11.0,0,1,2002.0,0,0
2004,10644,0,3,12,SR-1,60.0,0,3,1992.0,0,0
2004,10644,0,3,12,SR-1,60.0,0,0,2001.0,0,0
2004,10644,0,3,12,SR-1,60.0,0,0,1996.0,0,0
2004,10645,0,3,24,2730,25.0,0,1,1993.0,1,0
2004,10646,0,5,20,I-75 (SR 401),134.0,0,1,1998.0,0,0
2004,10646,0,5,20,I-75 (SR 401),134.0,0,0,1995.0,0,0
2004,10647,0,5,17,387,41.0,0,1,1979.0,0,0
2004,10647,0,5,17,387,41.0,0,0,1995.0,0,0
2004,10648,0,3,7,SR-138,171.0,0,1,1991.0,0,0
2004,10649,0,1,12,58,15.0,0,0,2000.0,0,0
2004,10649,0,1,12,58,15.0,0,1,1999.0,0,0
2004,10650,0,1,15,SR-136,101.0,0,1,2003.0,1,0
2004,10651,1,2,13,CENTRAL PARK PL NE,7.0,0,1,2004.0,0,0
2004,10652,0,2,13,SR-38,115.0,0,1,1993.0,0,0
2004,10653,0,3,10,SR-20,171.0,0,1,1998.0,0,0
2004,10653,0,3,10,SR-20,171.0,0,0,1985.0,0,0
2004,10654,0,4,15,SR-61,80.0,0,0,2000.0,0,0
2004,10654,0,4,15,SR-61,80.0,0,2,1998.0,0,0
2004,10655,0,2,20,5318,0.0,0,1,1997.0,1,0
2004,10656,0,3,17,SR-1,235.0,0,1,1989.0,0,0
2004,10657,0,5,17,I-85 (SR 403),217.0,0,1,2000.0,1,0
2004,10658,0,2,14,688,0.0,0,1,2000.0,1,0
2004,10659,0,1,2,106,58.0,0,1,1997.0,0,0
2004,10659,0,1,2,106,58.0,0,0,1999.0,0,0
2004,10660,0,1,13,102,71.0,0,2,1993.0,0,0
2004,10660,0,1,13,102,71.0,0,0,2003.0,0,0
2004,10661,0,5,14,250,37.0,0,2,2002.0,1,0
2004,10662,0,1,21,271,8.0,0,0,2000.0,0,0
2004,10662,0,1,21,271,8.0,0,1,2004.0,0,0
2004,10663,1,2,1,SR-237,23.0,0,0,2002.0,0,0
2004,10663,1,2,1,SR-237,23.0,0,1,1985.0,0,0
2004,10664,0,2,19,SR-53,73.0,0,1,1993.0,0,0
2004,10664,0,2,19,SR-53,73.0,0,0,1987.0,0,0
2004,10665,0,2,2,SR-35,21.0,0,1,2002.0,0,0
2004,10665,0,2,2,SR-35,21.0,0,0,2003.0,0,0
2004,10666,0,11,17,SR-225,17.0,0,1,2002.0,0,0
2004,10667,0,2,8,I-185 (SR 411),65.0,0,1,1996.0,0,0
2004,10668,0,5,18,1083,1.0,0,1,1992.0,0,0
2004,10669,0,2,7,US-78 BU (SR 10),26.0,0,1,1996.0,0,0
2004,10669,0,2,7,US-78 BU (SR 10),26.0,0,0,2000.0,0,0
2004,10669,0,2,7,US-78 BU (SR 10),26.0,0,0,2002.0,0,0
2004,10670,0,2,12,HARRY DRIGGERS BLVD,61.351377018043685,0,1,1998.0,0,0
2004,10671,0,3,13,99999999999999999999,61.351377018043685,0,1,1994.0,0,0
2004,10672,0,3,11,081701,4.0,0,0,1993.0,1,0
2004,10672,0,3,11,081701,4.0,0,1,1999.0,0,0
2004,10673,0,3,2,164507,61.351377018043685,0,2,1999.0,0,0
2004,10673,0,3,2,164507,61.351377018043685,0,0,1999.0,0,0
2004,10674,0,2,16,85,36.0,0,1,1998.0,0,0
2004,10674,0,2,16,85,36.0,0,0,1995.0,0,0
2004,10675,0,1,16,058911,4.0,0,1,2000.0,0,0
2004,10676,0,2,12,226,35.0,0,1,2004.0,1,0
2004,10676,0,2,12,226,35.0,0,0,2001.0,0,0
2004,10677,0,2,17,SR-520,128.0,0,0,1999.0,0,0
2004,10677,0,2,17,SR-520,128.0,0,1,2001.0,0,0
2004,10678,0,3,13,SR-1,193.0,0,1,1993.0,1,0
2004,10678,0,3,13,SR-1,193.0,0,0,1998.0,0,0
2004,10679,0,1,4,SR-400,195.0,0,0,1995.0,0,0
2004,10679,0,1,4,SR-400,195.0,0,1,2001.0,0,0
