YEAR,ST_CASE,PERSONS,HOUR,ROAD_NAME,MILE_MARKER,SCH_BUS,HIT_RUN,MOD_YEAR,DEATHS,DR_DRINK
1984,10473,2,1,121,62644.0,0,0,1979.0,1,0
1984,10473,2,1,121,62644.0,0,0,1978.0,0,0
1984,10474,2,23,401,1100.0,0,0,1974.0,0,0
1984,10475,4,13,139,62644.0,0,0,1980.0,1,0
1984,10476,7,12,3,211.0,0,0,1984.0,1,1
1984,10477,2,20,1,33.0,0,0,1984.0,0,0
1984,10477,2,20,1,33.0,0,0,1975.0,1,0
1984,10478,2,20,42,7.0,0,0,1965.0,1,1
1984,10479,1,3,309,55.0,0,0,1976.0,3,1
1984,10480,2,17,LUCILEAVE,62644.0,0,2,1977.0,0,0
1984,10481,2,23,1,58.0,0,0,1978.0,1,0
1984,10482,1,12,80,122.0,0,0,1974.0,1,1
1984,10482,1,12,80,122.0,0,0,1984.0,0,0
1984,10483,1,8,38,51.0,0,0,1971.0,1,0
1984,10484,2,22,510,24.0,0,0,1978.0,1,0
1984,10484,2,22,510,24.0,0,0,1963.0,0,1
1984,10485,1,13,133,205.0,0,0,1980.0,1,0
1984,10485,1,13,133,205.0,0,0,1975.0,0,0
1984,10486,1,3,422,4.0,0,0,1979.0,0,0
1984,10486,1,3,422,4.0,0,0,1981.0,1,0
1984,10486,1,3,422,4.0,0,0,1978.0,0,0
1984,10487,3,22,1,100.0,0,0,1970.0,0,0
1984,10487,3,22,1,100.0,0,0,1983.0,1,0
1984,10488,6,9,48,103.0,0,0,1980.0,0,0
1984,10489,1,10,85-403,855.0,0,0,1984.0,1,1
1984,10489,1,10,85-403,855.0,0,0,1978.0,0,0
1984,10489,1,10,85-403,855.0,0,0,1979.0,0,0
1984,10490,2,20,75-401,2424.0,0,0,1977.0,1,1
1984,10490,2,20,75-401,2424.0,0,0,1977.0,0,0
1984,10491,3,7,19,5.0,0,0,1979.0,0,0
1984,10492,5,20,138,60.0,0,0,1977.0,0,0
1984,10492,5,20,138,60.0,0,0,1982.0,1,0
1984,10493,2,23,17,169.0,0,0,1981.0,0,0
1984,10493,2,23,17,169.0,0,0,1978.0,1,0
1984,10494,2,7,331,4.0,0,0,1969.0,1,0
1984,10494,2,7,331,4.0,0,0,1973.0,0,0
1984,10495,5,22,1,85.0,1,0,1979.0,0,0
1984,10496,3,19,154,14.0,0,0,1983.0,0,0
1984,10496,3,19,154,14.0,0,0,1983.0,0,0
1984,10496,3,19,154,14.0,0,0,1984.0,1,1
1984,10497,7,18,166,2.0,0,0,1975.0,2,0
1984,10498,2,21,32,152.0,0,0,1985.0,1,0
1984,10499,6,13,292,50.0,0,0,1976.0,1,0
1984,10499,6,13,292,50.0,0,0,1982.0,1,1
1984,10500,1,4,33,57.0,0,0,1981.0,1,0
1984,10501,3,2,91,234.0,0,0,1973.0,0,1
1984,10501,3,2,91,234.0,0,0,1981.0,1,0
1984,10502,2,15,98,135.0,0,0,1976.0,0,0
1984,10502,2,15,98,135.0,0,0,1979.0,1,0
1984,10503,1,19,119,94.0,0,0,1981.0,0,0
1984,10503,1,19,119,94.0,0,0,1975.0,1,0
1984,10504,3,10,POWDERSPNG,62644.0,0,0,1972.0,1,0
1984,10505,2,14,AUSTINDR,62644.0,0,0,1971.0,2,0
1984,10506,1,22,285-407,554.0,0,0,1974.0,0,0
1984,10507,3,19,NAPIERAVE,62644.0,0,0,1983.0,1,1
1984,10508,2,12,112,19.0,0,0,1980.0,0,0
1984,10508,2,12,112,19.0,0,0,1981.0,1,0
1984,10509,2,22,MONROEDR,62644.0,0,0,1970.0,1,1
1984,10509,2,22,MONROEDR,62644.0,0,0,1983.0,1,0
1984,10510,3,23,42,127.0,0,0,1981.0,1,0
1984,10511,2,8,87,67.0,0,0,1982.0,1,0
1984,10512,6,9,15,221.0,0,0,1973.0,1,1
1984,10513,2,22,SPRINGRD,62644.0,0,0,1976.0,0,0
1984,10513,2,22,SPRINGRD,62644.0,0,0,1977.0,1,0
1984,10514,3,13,28,40.0,0,0,1973.0,0,0
1984,10515,3,15,38,52.0,0,0,1973.0,1,0
1984,10515,3,15,38,52.0,0,0,1968.0,0,0
1984,10516,2,6,113,47.0,0,0,1977.0,0,0
1984,10516,2,6,113,47.0,0,0,1979.0,1,0
1984,10517,1,19,65,88.0,0,2,1977.0,0,0
1984,10518,4,3,MONROEDR,62644.0,0,0,1980.0,1,0
1984,10519,2,1,40SPUR,176.0,0,0,1972.0,1,1
1984,10519,2,1,40SPUR,176.0,0,0,1976.0,0,0
1984,10520,2,6,85-403,978.0,0,0,1984.0,0,0
1984,10520,2,6,85-403,978.0,0,0,1978.0,0,0
1984,10520,2,6,85-403,978.0,0,0,1975.0,1,0
1984,10520,2,6,85-403,978.0,0,0,1976.0,0,0
1984,10521,2,18,83,109.0,0,0,1967.0,1,0
1984,10522,2,3,10,1.0,0,2,1977.0,0,0
1984,10523,1,19,ROVERZETTE,69.0,0,0,1981.0,1,1
1984,10524,2,4,11,100.0,0,0,1977.0,0,0
1984,10524,2,4,11,100.0,0,0,1984.0,1,0
1984,10525,4,21,311,62644.0,0,0,1978.0,0,1
1984,10526,2,2,FJTORRASCA,62644.0,0,0,1980.0,2,1
1984,10527,1,4,85-403,1336.0,0,0,1983.0,1,0
1984,10527,1,4,85-403,1336.0,0,0,1979.0,0,0
1984,10528,2,18,52,71.0,0,0,1974.0,0,0
1984,10529,2,7,83,251.0,0,2,1974.0,0,0
1984,10530,2,14,NPEACHTREE,62644.0,0,0,1972.0,0,0
1984,10530,2,14,NPEACHTREE,62644.0,0,0,1981.0,2,0
1984,10532,2,17,46,73.0,0,0,1981.0,1,0
1984,10533,4,8,49,105.0,0,0,1979.0,0,0
1984,10534,4,21,BROWNRD,62644.0,0,0,1973.0,1,1
1984,10535,1,6,HIGHPOINTR,62644.0,0,0,1980.0,1,0
1984,10535,1,6,HIGHPOINTR,62644.0,0,0,1982.0,0,0
1984,10536,1,8,151,142.0,0,1,1970.0,0,1
1984,10536,1,8,151,142.0,0,1,1984.0,1,0
1984,10537,3,1,PEACHTREE,62644.0,0,0,1979.0,0,0
1984,10537,3,1,PEACHTREE,62644.0,0,0,1978.0,1,0
1984,10538,4,16,106,120.0,0,0,1968.0,1,1
1984,10539,3,21,293,201.0,0,0,1981.0,1,1
1984,10540,3,22,WHITFIELD,62644.0,0,2,1977.0,0,0
1984,10541,3,17,ROUNTREERD,62644.0,0,0,1973.0,1,1
1984,10542,2,22,PEACHTREES,62644.0,0,0,1984.0,1,1
1984,10543,6,16,JIMMYCARTE,62644.0,0,0,1972.0,0,0
1984,10544,2,11,3,85.0,0,0,1978.0,1,0
1984,10545,4,7,BLACKBLUFF,66.0,0,0,1984.0,1,0
1984,10545,4,7,BLACKBLUFF,66.0,0,0,1973.0,0,0
1984,10546,2,14,RIVERTOWN,62644.0,0,0,1972.0,1,1
1984,10547,2,16,11,186.0,0,0,1973.0,1,1
1984,10548,2,16,177,18.0,0,0,1982.0,0,0
1984,10548,2,16,177,18.0,0,0,1982.0,1,0
1984,10549,1,12,224,62644.0,0,0,1980.0,1,1
1984,10550,1,14,15,121.0,0,0,1974.0,1,1
1984,10550,1,14,15,121.0,0,0,1973.0,2,0
1984,10551,6,8,75-401,2630.0,0,0,1974.0,0,0
1984,10551,6,8,75-401,2630.0,0,0,1983.0,1,0
1984,10552,2,8,25,92.0,0,0,1974.0,1,0
1984,10553,1,17,285-407,620.0,0,0,1972.0,1,1
1984,10554,2,3,7,123.0,0,0,1984.0,1,1
1984,10555,5,15,54,60.0,0,0,1975.0,0,0
1984,10555,5,15,54,60.0,0,0,1983.0,1,0
1984,10556,3,19,ALMONDST,62644.0,0,0,1982.0,0,1
1984,10557,2,21,125,88.0,0,0,1979.0,1,0
1984,10558,1,19,38,115.0,0,0,1984.0,0,0
1984,10559,1,20,85-403,688.0,0,0,1982.0,1,0
1984,10559,1,20,85-403,688.0,0,0,1983.0,0,1
1984,10560,1,15,80,10.0,0,0,1973.0,0,0
1984,10560,1,15,80,10.0,0,0,1979.0,1,0
1984,10561,1,21,74,39.0,0,0,1983.0,0,0
1984,10561,1,21,74,39.0,0,0,1975.0,1,0
1984,10562,3,8,3,54.0,0,0,1968.0,1,1
1984,10563,2,24,5E,70.0,0,0,1977.0,1,1
1984,10564,1,21,215,20.0,0,0,1979.0,0,0
1984,10564,1,21,215,20.0,0,0,1982.0,1,1
1984,10565,2,24,166,198.0,0,0,1978.0,1,1
1984,10566,3,24,93,248.0,0,0,1984.0,1,0
1984,10567,2,14,26,80.0,0,0,1969.0,1,1
1984,10568,2,1,6,175.0,0,0,1980.0,3,1
1984,10569,2,3,85-403,1046.0,0,0,1976.0,1,0
1984,10570,5,15,78,8.0,0,0,1972.0,1,1
1984,10570,5,15,78,8.0,0,0,1981.0,0,0
1984,10571,2,14,3,30.0,0,0,1976.0,0,0
1984,10571,2,14,3,30.0,0,0,1979.0,1,0
1984,10572,2,19,27,94.0,0,0,1966.0,1,1
1984,10573,1,23,WHITEBLUFF,62644.0,0,0,1968.0,1,1
1984,10574,3,12,17,12.0,0,0,1984.0,1,0
1984,10574,3,12,17,12.0,0,0,1977.0,0,0
1984,10574,3,12,17,12.0,0,0,1970.0,0,0
1984,10575,5,8,S679,62644.0,0,0,1979.0,1,0
1984,10576,2,20,CAMPCREEKP,62644.0,0,0,1971.0,0,0
1984,10577,2,21,71,83.0,0,0,1983.0,0,0
1984,10578,2,14,26,200.0,0,0,1969.0,0,1
1984,10578,2,14,26,200.0,0,0,1984.0,1,1
1984,10579,3,13,292,13.0,0,0,1977.0,1,0
1984,10580,2,3,402-20,469.0,0,0,1967.0,1,1
1984,10581,2,8,345,27.0,0,0,1974.0,1,1
1984,10582,2,20,176,62644.0,0,0,1973.0,1,1
1984,10583,2,21,78,60.0,0,0,1972.0,1,0
1984,10584,2,14,OLDDIXIEHW,0.0,0,0,1978.0,1,1
1984,10585,1,9,75-401,2346.0,0,0,1975.0,1,1
1984,10586,3,11,75-401,2801.0,0,0,1976.0,1,1
1984,10587,2,16,SAVOYDR,62644.0,0,0,1980.0,1,0
1984,10588,3,5,285-407,573.0,0,0,1982.0,1,1
1984,10589,1,5,LINDBERGDR,62644.0,0,0,1976.0,1,0
1984,10590,1,12,50,110.0,0,0,1967.0,1,1
1984,10591,2,23,290,62644.0,0,0,1982.0,1,0
1984,10592,2,1,3,170.0,0,0,1984.0,1,0
1984,10593,3,15,10,148.0,0,0,1973.0,1,0
1984,10594,2,16,10,60.0,0,0,1975.0,1,0
1984,10594,2,16,10,60.0,0,0,1976.0,0,0
1984,10595,2,16,11,131.0,0,0,1973.0,1,0
1984,10595,2,16,11,131.0,0,0,1968.0,0,0
1984,10596,2,20,381,70.0,0,0,1984.0,1,0
1984,10596,2,20,381,70.0,0,0,1984.0,0,0
1984,10597,2,18,144,10.0,0,0,1965.0,1,0
1984,10597,2,18,144,10.0,0,0,1979.0,0,0
1984,10598,3,15,SCHOMBURGR,62644.0,0,0,1972.0,1,1
1984,10599,1,2,BUFFINGTON,62644.0,0,0,1983.0,0,0
1984,10600,1,23,75-401,2398.0,0,0,1981.0,0,0
1984,10600,1,23,75-401,2398.0,0,0,1978.0,0,0
1984,10601,2,18,29,59.0,0,0,1978.0,1,0
1984,10601,2,18,29,59.0,0,0,1981.0,0,0
1984,10602,2,6,CAMPBELLDR,62644.0,0,0,1978.0,1,0
1984,10603,1,22,138,143.0,0,0,1979.0,1,1
1984,10604,2,13,26,182.0,0,0,1983.0,1,0
1984,10605,7,13,73,66.0,0,0,1974.0,1,1
1984,10606,2,21,16,181.0,0,0,1983.0,1,0
1984,10607,4,21,25SPUR,33.0,0,0,1974.0,1,1
1984,10608,1,13,502,30.0,0,0,1978.0,1,0
1984,10609,2,15,142,154.0,0,0,1976.0,1,1
1984,10610,1,16,230,225.0,0,0,1978.0,1,0
1984,10611,3,14,26,72.0,0,0,1978.0,1,1
1984,10612,4,18,21,167.0,0,0,1966.0,0,0
1984,10613,2,8,35,13.0,0,0,1981.0,1,0
1984,10614,2,23,3,40.0,0,0,1976.0,2,1
1984,10615,1,11,704,62644.0,0,0,1980.0,1,0
1984,10616,5,19,10,107.0,0,0,1980.0,1,1
1984,10617,1,1,HEWATTROAD,62644.0,0,0,1971.0,0,0
1984,10618,1,12,EFAIRVIEWR,62644.0,0,0,1965.0,1,1
1984,10618,1,12,EFAIRVIEWR,62644.0,0,0,1976.0,0,0
1984,10619,1,21,154,185.0,0,0,1981.0,2,0
1984,10619,1,21,154,185.0,0,0,1981.0,0,0
1984,10619,1,21,154,185.0,0,0,1967.0,0,1
1984,10620,1,19,MARIETTAST,62644.0,0,0,1977.0,0,0
1984,10620,1,19,MARIETTAST,62644.0,0,0,1978.0,1,1
1984,10621,2,19,28,86.0,0,0,1968.0,0,1
1984,10622,2,19,15,81.0,0,0,1983.0,0,1
1984,10622,2,19,15,81.0,0,0,1978.0,2,1
1984,10623,2,24,20-402,571.0,0,0,1984.0,1,0
1984,10624,5,24,81,147.0,0,0,1978.0,0,0
1984,10625,1,23,20-402,470.0,0,0,1977.0,1,0
1984,10625,1,23,20-402,470.0,0,0,1977.0,0,0
1984,10626,1,20,15,34.0,0,0,1970.0,1,1
1984,10627,1,10,349,8.0,0,0,1971.0,1,0
1984,10628,1,21,1,118.0,0,0,1984.0,1,1
1984,10629,2,8,19,202.0,0,0,1984.0,1,1
1984,10630,3,15,S1754,62644.0,0,0,1975.0,1,0
1984,10631,5,11,20,219.0,0,0,1979.0,1,0
1984,10632,1,5,TENNESEEAV,62644.0,0,0,1978.0,1,0
1984,10632,1,5,TENNESEEAV,62644.0,0,0,1973.0,0,0
1984,10633,8,1,MAINSTREET,62644.0,0,0,1976.0,1,0
1984,10634,2,7,402,1131.0,0,0,1976.0,0,0
1984,10634,2,7,402,1131.0,0,0,1979.0,1,0
1984,10635,1,24,22,52.0,0,0,1967.0,0,0
1984,10636,2,14,3,106.0,0,0,1980.0,1,1
1984,10637,2,1,120,50.0,0,0,1976.0,0,1
1984,10637,2,1,120,50.0,0,0,1978.0,1,0
1984,10638,4,18,BROOKWOOD,62644.0,0,0,1982.0,1,1
1984,10639,3,14,BRUMBELLOW,62644.0,0,0,1984.0,1,1
1984,10640,4,17,6,266.0,0,0,1963.0,1,1
1984,10641,1,2,MOOTYBRDG,62644.0,0,0,1972.0,1,0
1984,10641,1,2,MOOTYBRDG,62644.0,0,0,1972.0,1,1
1984,10642,1,17,MCFARLAND,62644.0,0,0,1977.0,1,1
1984,10643,6,22,22,88.0,0,0,1973.0,0,0
1984,10643,6,22,22,88.0,0,0,1984.0,2,1
1984,10644,1,17,176,62644.0,0,0,1972.0,2,0
1984,10644,1,17,176,62644.0,0,0,1973.0,0,0
1984,10645,2,15,285-407,419.0,0,0,1979.0,0,0
1984,10646,2,19,HOLLYST,62644.0,0,0,1984.0,0,1
1984,10646,2,19,HOLLYST,62644.0,0,0,1982.0,1,0
1984,10647,2,18,77,22.0,0,0,1977.0,4,1
1984,10647,2,18,77,22.0,0,0,1974.0,0,0
1984,10648,3,10,1,105.0,0,0,1974.0,1,1
1984,10648,3,10,1,105.0,0,0,1982.0,0,0
1984,10649,5,16,125,9.0,0,0,1974.0,0,0
1984,10649,5,16,125,9.0,0,0,1979.0,1,0
1984,10650,5,16,73,7.0,0,0,1969.0,1,1
1984,10651,3,16,15,174.0,0,0,1979.0,1,1
1984,10652,2,7,31,85.0,0,0,1984.0,1,1
1984,10653,2,4,85-403,1305.0,0,0,1971.0,1,0
1984,10654,1,24,868,62644.0,0,0,1983.0,0,0
1984,10654,1,24,868,62644.0,0,0,1984.0,1,1
1984,10655,2,18,219,62644.0,0,0,1979.0,1,0
1984,10656,2,23,82,104.0,0,0,1984.0,2,1
1984,10656,2,23,82,104.0,0,0,1977.0,1,0
1984,10657,2,15,MORGANDR,62644.0,0,0,1983.0,1,0
1984,10658,1,19,1555,62644.0,0,0,1983.0,1,0
1984,10659,2,3,BUENAVISTA,62644.0,0,0,1978.0,0,0
1984,10659,2,3,BUENAVISTA,62644.0,0,0,1978.0,1,0
1984,10660,1,6,4,125.0,0,0,1977.0,1,1
1984,10661,2,3,11,164.0,0,0,1982.0,1,1
1984,10662,2,3,CASCADERD,62644.0,0,0,1979.0,0,0
1984,10662,2,3,CASCADERD,62644.0,0,0,1982.0,1,0
1984,10663,2,7,16,9.0,0,0,1976.0,1,0
1984,10663,2,7,16,9.0,0,0,1975.0,0,0
1984,10664,2,17,53,81.0,0,0,1973.0,1,0
1984,10665,1,18,831,62644.0,0,2,1982.0,0,1
1984,10666,2,1,GLENWOODRD,62644.0,0,0,1977.0,1,0
1984,10667,2,5,56CONN,25.0,0,0,1977.0,1,1
1984,10668,2,15,BLVDDR,62644.0,0,0,1972.0,1,0
1984,10669,3,14,50,262.0,0,0,1972.0,2,0
1984,10669,3,14,50,262.0,0,0,1979.0,0,0
1984,10670,4,23,BAKERRD,62644.0,0,0,1983.0,1,1
1984,10671,1,18,8,62644.0,0,1,1977.0,0,0
1984,10671,1,18,8,62644.0,0,1,1974.0,0,0
1984,10671,1,18,8,62644.0,0,1,1967.0,1,0
1984,10672,2,18,16-404,0.0,0,0,1967.0,1,0
1984,10673,2,7,160,5.0,0,0,1977.0,1,1
1984,10674,5,12,25,118.0,0,0,1966.0,1,1
1984,10675,2,20,BOULEVARD,62644.0,0,0,1983.0,1,1
1984,10676,1,14,CHEROKEEAV,62644.0,0,0,1976.0,1,1
1984,10677,2,20,421,7.0,0,0,1980.0,1,1
1984,10678,3,1,95-405,701.0,0,0,1973.0,1,1
1984,10679,2,6,20,106.0,0,0,1970.0,1,0
1984,10680,7,24,75-401,3490.0,0,0,1983.0,1,1
1984,10681,3,1,85-403,1070.0,0,0,1966.0,1,0
1984,10681,3,1,85-403,1070.0,0,0,1975.0,0,0
1984,10682,4,12,438,27.0,0,1,1971.0,1,0
1984,10682,4,12,438,27.0,0,1,1977.0,0,0
1984,10683,1,2,178,20.0,0,2,1974.0,0,1
1984,10684,2,19,121,140.0,0,0,1975.0,1,1
1984,10685,1,20,19,23.0,0,0,1979.0,0,0
1984,10685,1,20,19,23.0,0,0,1978.0,1,0
1984,10686,2,20,18,3.0,0,0,1973.0,1,1
1984,10687,1,21,S653,62644.0,0,0,1966.0,2,0
1984,10688,2,20,75-401,484.0,0,0,1984.0,0,0
1984,10688,2,20,75-401,484.0,0,0,1979.0,1,1
1984,10689,2,9,11,40.0,0,0,1981.0,1,1
1984,10690,1,3,4,302.0,0,0,1980.0,1,1
1984,10691,2,8,32,228.0,0,0,1977.0,1,0
1984,10691,2,8,32,228.0,0,0,1977.0,0,0
1984,10692,3,6,141,30.0,0,0,1977.0,0,0
1984,10693,2,18,2677,62644.0,0,0,1980.0,0,0
1984,10693,2,18,2677,62644.0,0,0,1984.0,1,0
1984,10694,2,15,NORRISST,62644.0,0,0,1980.0,0,0
1984,10695,2,21,196,90.0,0,0,1976.0,2,1
1984,10696,2,3,285-407,200.0,0,0,1974.0,1,1
1984,10697,1,21,124,202.0,0,0,1984.0,1,0
1984,10698,2,3,CHESHIREBR,62644.0,0,0,1974.0,0,0
1984,10698,2,3,CHESHIREBR,62644.0,0,0,1984.0,1,0
1984,10699,1,23,315,110.0,0,0,1975.0,2,0
1984,10700,3,12,42,50.0,0,0,1978.0,1,1
1984,10701,2,3,230,1.0,0,0,1975.0,1,1
1984,10702,2,14,136,56.0,0,0,1979.0,0,0
1984,10702,2,14,136,56.0,0,0,1971.0,1,0
1984,10703,2,17,57,8.0,0,0,1984.0,1,0
1984,10703,2,17,57,8.0,0,0,1973.0,0,0
1984,10704,1,6,542,0.0,0,0,1984.0,0,0
1984,10705,3,1,16-404,1630.0,0,0,1984.0,0,0
1984,10705,3,1,16-404,1630.0,0,0,1975.0,1,0
1984,10706,2,19,75-401,2590.0,0,0,1978.0,1,1
1984,10707,5,12,75-401,3206.0,0,0,1968.0,0,0
1984,10708,2,5,75-401,2360.0,0,0,1971.0,0,1
1984,10709,1,18,JANICEST,62644.0,0,0,1974.0,1,1
1984,10710,2,17,138,105.0,0,0,1982.0,0,0
1984,10711,2,12,35,114.0,0,0,1984.0,1,0
1984,10712,2,23,30,60.0,0,0,1977.0,0,0
1984,10712,2,23,30,60.0,0,0,1984.0,1,0
1984,10713,2,24,144,147.0,0,0,1978.0,0,0
1984,10713,2,24,144,147.0,0,0,1975.0,1,0
1984,10714,2,2,300,156.0,0,0,1982.0,0,0
1984,10714,2,2,300,156.0,0,0,1977.0,1,1
1984,10715,2,17,PLEASANTRD,62644.0,0,0,1979.0,2,0
1984,10715,2,17,PLEASANTRD,62644.0,0,0,1982.0,0,0
1984,10716,2,16,30,21.0,0,0,1983.0,0,0
1984,10717,3,18,24,37.0,0,0,1983.0,2,0
1984,10718,3,16,75-401,1204.0,0,0,1977.0,1,0
1984,10719,2,24,1,273.0,0,0,1969.0,0,0
1984,10720,2,12,53,72.0,0,0,1979.0,1,1
1984,10721,2,15,372,80.0,0,0,1977.0,1,0
1984,10721,2,15,372,80.0,0,0,1977.0,1,0
1984,10722,3,15,RIVERSIDE,62644.0,0,0,1966.0,1,0
1984,10723,2,1,282,29.0,0,0,1966.0,0,0
1984,10724,4,11,WRIGHTSBOR,62644.0,0,0,1983.0,1,0
1984,10725,4,23,92136,69.0,0,0,1978.0,1,0
1984,10726,2,12,24,97.0,0,0,1977.0,0,0
1984,10727,1,13,95-405,110.0,0,0,1978.0,1,0
1984,10728,1,2,WALNUTST,62644.0,0,0,1974.0,1,0
1984,10729,1,18,FULTONINDB,62644.0,0,0,1978.0,1,1
1984,10730,2,22,75-401,2863.0,0,0,1983.0,0,0
1984,10731,1,7,CAPITOLAVE,62644.0,0,0,1982.0,0,0
1984,10731,1,7,CAPITOLAVE,62644.0,0,0,1983.0,0,0
1984,10731,1,7,CAPITOLAVE,62644.0,0,0,1984.0,1,0
1984,10731,1,7,CAPITOLAVE,62644.0,0,0,1985.0,0,0
1984,10732,2,18,CHESTATEER,62644.0,0,0,1983.0,0,1
1984,10732,2,18,CHESTATEER,62644.0,0,0,1975.0,1,0
1984,10732,2,18,CHESTATEER,62644.0,0,0,1981.0,0,0
1984,10733,6,19,42,33.0,0,0,1976.0,2,0
1984,10733,6,19,42,33.0,0,0,1976.0,0,0
1984,10734,2,22,33,62644.0,0,0,1973.0,1,0
1984,10735,1,16,75-401,392.0,0,0,1977.0,0,0
1984,10735,1,16,75-401,392.0,0,0,1978.0,1,0
1984,10736,1,23,38,50.0,0,0,1976.0,7,1
1984,10737,1,21,RENDERST,0.0,0,0,1973.0,0,1
1984,10737,1,21,RENDERST,0.0,0,0,1982.0,0,0
1984,10737,1,21,RENDERST,0.0,0,0,1971.0,2,0
1984,10738,3,10,61,0.0,0,0,1981.0,1,0
1984,10738,3,10,61,0.0,0,0,1979.0,0,1
1984,10739,1,11,120LOOP,13.0,0,0,1982.0,1,0
1984,10740,1,23,25,216.0,0,0,1980.0,0,0
1984,10740,1,23,25,216.0,0,0,1974.0,2,0
1984,10741,2,19,220,150.0,0,0,1979.0,0,0
1984,10741,2,19,220,150.0,0,0,1984.0,2,0
1984,10742,1,15,53,277.0,0,1,1976.0,1,0
1984,10742,1,15,53,277.0,0,1,1979.0,0,1
1984,10743,6,16,366,12.0,0,0,1985.0,0,0
1984,10743,6,16,366,12.0,0,0,1966.0,1,0
1984,10744,1,21,CONCORDRD,9.0,0,0,1966.0,1,0
1984,10745,2,17,53,284.0,0,0,1974.0,2,1
1984,10745,2,17,53,284.0,0,0,1971.0,0,0
1984,10746,2,3,5,210.0,0,0,1972.0,1,0
1984,10746,2,3,5,210.0,0,0,1981.0,0,0
1984,10747,3,17,RADIUNSPRG,62644.0,0,0,1977.0,1,0
1984,10748,2,11,PEACHTREER,3.0,0,0,1980.0,3,0
1984,10748,2,11,PEACHTREER,3.0,0,0,1973.0,0,0
1984,10748,2,11,PEACHTREER,3.0,0,0,1984.0,0,0
1984,10749,2,21,WRIGHTSBOR,62644.0,0,0,1980.0,1,1
1984,10749,2,21,WRIGHTSBOR,62644.0,0,0,1982.0,0,0
1984,10750,3,12,20,194.0,0,0,1969.0,1,1
1984,10750,3,12,20,194.0,0,0,1965.0,1,0
1984,10751,3,3,TELMOREBIC,62644.0,0,2,1977.0,0,0
1984,10752,3,7,SHACKLEFOR,62644.0,0,0,1975.0,1,1
1984,10753,1,17,4,62644.0,0,0,1984.0,0,0
1984,10753,1,17,4,62644.0,0,0,1982.0,1,0
1984,10754,2,19,301,128.0,0,0,1984.0,1,0
1984,10754,2,19,301,128.0,0,0,1984.0,0,0
1984,10755,2,24,GEORGIAAVE,62644.0,0,0,1985.0,1,1
1984,10756,2,17,95-405,418.0,0,0,1984.0,1,0
1984,10757,1,12,327,3.0,0,0,1974.0,1,1
1984,10757,1,12,327,3.0,0,0,1981.0,0,0
1984,10758,2,22,300,121.0,0,0,1978.0,1,0
1984,10758,2,22,300,121.0,0,0,1978.0,0,0
1984,10759,3,7,SHALLOWFRD,62644.0,0,0,1972.0,1,1
1984,10760,2,11,285-407,610.0,0,0,1980.0,1,0
1984,10761,2,17,4,0.0,0,0,1984.0,1,0
1984,10762,1,22,75-401,1318.0,0,0,1982.0,0,0
1984,10762,1,22,75-401,1318.0,0,0,1979.0,0,0
1984,10763,3,10,1,179.0,0,0,1981.0,1,1
1984,10764,4,16,80-25,162.0,0,0,1981.0,1,1
1984,10765,1,21,23,39.0,0,0,1979.0,0,0
1984,10765,1,21,23,39.0,0,0,1976.0,1,0
1984,10766,4,14,STROUPST,62644.0,0,0,1971.0,1,1
1984,10767,3,3,56,0.0,0,0,1971.0,1,1
1984,10767,3,3,56,0.0,0,0,1972.0,1,1
1984,10768,1,2,125,18.0,0,0,1978.0,1,0
1984,10768,1,2,125,18.0,0,0,1972.0,0,0
1984,10769,3,21,10,121.0,0,0,1981.0,0,0
1984,10770,2,22,75-401,104.0,0,2,1977.0,0,0
1984,10771,1,17,MCDONOUGHR,62644.0,0,0,1983.0,0,1
1984,10771,1,17,MCDONOUGHR,62644.0,0,0,1978.0,1,0
1984,10771,1,17,MCDONOUGHR,62644.0,0,0,1981.0,0,0
1984,10772,3,23,17,155.0,0,0,1981.0,1,0
1984,10772,3,23,17,155.0,0,0,1967.0,0,0
1984,10773,2,19,HIDDENFRST,62644.0,0,0,1980.0,1,1
1984,10773,2,19,HIDDENFRST,62644.0,0,0,1970.0,0,0
1984,10774,1,1,28,42.0,0,0,1971.0,1,0
1984,10775,2,21,81,139.0,0,0,1982.0,0,0
1984,10775,2,21,81,139.0,0,0,1958.0,1,1
1984,10776,3,6,26,88.0,0,0,1984.0,0,0
1984,10777,2,1,16-404,1550.0,0,0,1975.0,1,0
1984,10777,2,1,16-404,1550.0,0,0,1976.0,0,0
1984,10778,2,14,21,27.0,0,0,1973.0,0,0
1984,10779,1,3,YELLOWCKRD,62644.0,0,0,1977.0,0,1
1984,10779,1,3,YELLOWCKRD,62644.0,0,0,1972.0,1,0
1984,10780,2,23,73,129.0,0,0,1982.0,1,1
1984,10781,5,21,15,77.0,0,0,1970.0,1,0
1984,10781,5,21,15,77.0,0,0,1980.0,0,0
1984,10782,2,21,BONEVILLRD,26.0,0,0,1962.0,1,0
1984,10783,3,24,15,163.0,0,0,1976.0,0,0
1984,10783,3,24,15,163.0,0,0,1985.0,1,1
1984,10784,1,3,67,367.0,0,0,1978.0,0,0
1984,10784,1,3,67,367.0,0,0,1973.0,2,0
1984,10785,1,22,354,27.0,0,0,1979.0,1,0
1984,10786,2,23,1,141.0,0,0,1973.0,1,1
1984,10787,3,10,95-405,565.0,0,0,1970.0,0,0
1984,10787,3,10,95-405,565.0,0,0,1955.0,1,0
